Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4954849,-,b'Metropolitan Manila',b'Philippines',14.6,120.97,0,10,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,DNI,DHI,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Cloud Type,Clearsky DNI,Clearsky DHI
2020,4,20,0,0,28.6,493,493,731,96,80.86,97,2.4000000000000004,0.09,0,731,96
2020,4,20,1,0,30.1,709,709,813,111,72.05,99,2.4000000000000004,0.09,0,813,111
2020,4,20,2,0,31.3,877,877,858,121,66.19,100,2.2,0.09,1,858,121
2020,4,20,3,0,32.2,964,479,46,434,62.25,100,2.1,0.09,2,822,166
2020,4,20,4,0,32.7,996,996,830,167,60.02,99,2,0.09,1,830,167
2020,4,20,5,0,32.9,952,623,138,490,59.22,96,1.8,0.09,3,821,163
2020,4,20,6,0,32.800000000000004,842,842,811,143,59.63,92,1.7000000000000002,0.09,1,811,143
2020,4,20,7,0,32.300000000000004,665,665,755,131,61.22,88,1.6,0.09,0,755,131
2020,4,20,8,0,31.5,443,443,655,111,64.43,85,1.6,0.09,0,655,111
2020,4,20,9,0,30.1,206,206,461,78,71.36,84,1.7000000000000002,0.09,0,461,78
2020,4,20,10,0,28.400000000000002,15,15,50,14,80.23,83,1.6,0.09,1,50,14
2020,4,20,11,0,27.700000000000003,0,0,0,0,83.69,83,1.8,0.09,1,0,0
2020,4,20,12,0,27.1,0,0,0,0,86.73,82,1.9000000000000001,0.09,1,0,0
2020,4,20,13,0,26.6,0,0,0,0,88.84,80,2,0.09,1,0,0
2020,4,20,14,0,26.200000000000003,0,0,0,0,90.09,73,2,0.09,1,0,0
2020,4,20,15,0,25.900000000000002,0,0,0,0,91.25,58,2.1,0.09,1,0,0
2020,4,20,16,0,25.700000000000003,0,0,0,0,91.81,62,2.1,0.09,1,0,0
2020,4,20,17,0,25.5,0,0,0,0,92.54,72,2,0.09,1,0,0
2020,4,20,18,0,25.3,0,0,0,0,93.39,76,1.9000000000000001,0.09,1,0,0
2020,4,20,19,0,25.200000000000003,0,0,0,0,94.01,78,1.9000000000000001,0.09,1,0,0
2020,4,20,20,0,25.1,0,0,0,0,94.63,81,1.9000000000000001,0.09,1,0,0
2020,4,20,21,0,25.1,0,0,0,0,94.77,83,1.9000000000000001,0.09,1,0,0
2020,4,20,22,0,26.400000000000002,40,40,179,27,89.72,85,2.1,0.09,0,179,27
2020,4,20,23,0,28,256,256,577,73,81.21000000000001,87,2.6,0.09,0,577,73
2020,4,21,0,0,29.5,498,498,740,95,73.69,88,2.7,0.09,0,740,95
2020,4,21,1,0,30.8,715,715,823,109,68.01,88,2.6,0.09,0,823,109
2020,4,21,2,0,31.900000000000002,882,882,865,118,63.61,88,2.5,0.09,0,865,118
2020,4,21,3,0,32.7,989,989,901,114,60.68,88,2.4000000000000004,0.09,0,901,114
2020,4,21,4,0,33.2,1020,1020,903,118,59.25,89,2.3000000000000003,0.09,0,903,118
2020,4,21,5,0,33.300000000000004,973,973,890,118,59.26,88,2.1,0.09,0,890,118
2020,4,21,6,0,33,851,851,842,125,60.410000000000004,87,2,0.09,0,842,125
2020,4,21,7,0,32.5,672,672,786,117,62.35,84,1.9000000000000001,0.09,0,786,117
2020,4,21,8,0,31.700000000000003,449,449,687,101,65.61,80,1.8,0.09,0,687,101
2020,4,21,9,0,30.400000000000002,210,210,497,72,72.01,77,1.7000000000000002,0.09,0,497,72
2020,4,21,10,0,28.700000000000003,17,17,66,14,81.04,76,1.7000000000000002,0.09,1,66,14
2020,4,21,11,0,28.1,0,0,0,0,84.36,78,1.9000000000000001,0.09,1,0,0
2020,4,21,12,0,27.6,0,0,0,0,87.60000000000001,82,2,0.09,1,0,0
2020,4,21,13,0,27.200000000000003,0,0,0,0,89.62,86,2,0.09,1,0,0
2020,4,21,14,0,26.8,0,0,0,0,91.63,88,2,0.09,1,0,0
2020,4,21,15,0,26.5,0,0,0,0,93.01,87,1.8,0.09,1,0,0
2020,4,21,16,0,26.3,0,0,0,0,93.69,84,1.7000000000000002,0.09,1,0,0
2020,4,21,17,0,26.1,0,0,0,0,94.55,80,1.5,0.09,1,0,0
2020,4,21,18,0,26,0,0,0,0,94.68,76,1.5,0.09,1,0,0
2020,4,21,19,0,25.900000000000002,0,0,0,0,95.14,73,1.5,0.09,1,0,0
2020,4,21,20,0,25.900000000000002,0,0,0,0,95.11,72,1.5,0.09,1,0,0
2020,4,21,21,0,25.900000000000002,0,0,0,0,95.07000000000001,71,1.5,0.09,1,0,0
2020,4,21,22,0,27.1,42,42,181,27,91.24,69,1.8,0.09,0,181,27
2020,4,21,23,0,28.3,256,256,570,73,85.9,72,2.1,0.09,0,570,73
2020,4,22,0,0,29.5,495,495,733,95,79.92,77,2.2,0.09,0,733,95
2020,4,22,1,0,30.700000000000003,711,711,816,109,74.39,80,2.2,0.09,0,816,109
2020,4,22,2,0,31.6,879,879,860,119,70.34,82,2.2,0.09,1,860,119
2020,4,22,3,0,32.300000000000004,978,528,67,463,67.47,86,2.2,0.09,2,871,131
2020,4,22,4,0,32.5,1009,524,57,466,66.7,89,2.2,0.09,3,875,135
2020,4,22,5,0,32.5,964,496,56,442,66.56,92,2.2,0.09,2,865,133
2020,4,22,6,0,32.300000000000004,849,616,224,423,66.93,93,2.2,0.09,2,838,127
2020,4,22,7,0,31.8,672,672,787,116,68.81,92,2.1,0.09,1,787,116
2020,4,22,8,0,31,451,341,261,209,72.28,90,2.1,0.09,8,694,98
2020,4,22,9,0,29.900000000000002,211,73,0,73,78.38,88,1.9000000000000001,0.09,8,499,72
2020,4,22,10,0,28.700000000000003,17,8,0,8,85.51,82,1.7000000000000002,0.09,3,64,15
2020,4,22,11,0,28.200000000000003,0,0,0,0,88.52,78,1.7000000000000002,0.09,7,0,0
2020,4,22,12,0,27.8,0,0,0,0,90.42,75,1.7000000000000002,0.09,1,0,0
2020,4,22,13,0,27.5,0,0,0,0,91.49,75,1.8,0.09,1,0,0
2020,4,22,14,0,27.400000000000002,0,0,0,0,91.81,77,1.8,0.09,1,0,0
2020,4,22,15,0,27.200000000000003,0,0,0,0,92.51,81,1.8,0.09,3,0,0
2020,4,22,16,0,27,0,0,0,0,93.10000000000001,84,1.7000000000000002,0.09,1,0,0
2020,4,22,17,0,26.8,0,0,0,0,93.64,87,1.6,0.09,1,0,0
2020,4,22,18,0,26.700000000000003,0,0,0,0,93.57000000000001,87,1.6,0.09,1,0,0
2020,4,22,19,0,26.6,0,0,0,0,93.51,87,1.6,0.09,8,0,0
2020,4,22,20,0,26.5,0,0,0,0,93.60000000000001,88,1.6,0.09,7,0,0
2020,4,22,21,0,26.400000000000002,0,0,0,0,93.68,89,1.6,0.09,7,0,0
2020,4,22,22,0,26.900000000000002,43,35,99,27,92.44,93,1.7000000000000002,0.09,7,200,27
2020,4,22,23,0,27.700000000000003,261,170,137,126,88.89,101,2,0.09,7,593,70
2020,4,23,0,0,28.700000000000003,503,392,313,221,82.79,98,2.1,0.1,7,754,90
2020,4,23,1,0,30.1,719,561,315,328,74.19,83,2,0.1,7,833,103
2020,4,23,2,0,31.200000000000003,886,694,315,416,68.3,66,2,0.1,7,877,111
2020,4,23,3,0,32.1,987,789,327,471,64.3,60,1.9000000000000001,0.1,7,890,121
2020,4,23,4,0,32.800000000000004,1019,851,409,442,61.53,59,1.9000000000000001,0.1,7,899,120
2020,4,23,5,0,33,975,598,118,485,60.95,65,1.9000000000000001,0.1,3,893,117
2020,4,23,6,0,32.9,859,745,474,337,61.38,76,1.8,0.1,8,869,110
2020,4,23,7,0,32.4,682,535,321,308,63.2,81,1.8,0.1,8,822,101
2020,4,23,8,0,31.6,458,293,145,219,66.36,82,1.8,0.1,3,729,88
2020,4,23,9,0,30.200000000000003,215,215,536,66,72.84,81,1.9000000000000001,0.1,1,536,66
2020,4,23,10,0,28.6,18,5,0,5,81.51,80,1.9000000000000001,0.1,3,76,15
2020,4,23,11,0,27.900000000000002,0,0,0,0,85.27,80,2.1,0.1,1,0,0
2020,4,23,12,0,27.3,0,0,0,0,88.39,81,2.2,0.1,1,0,0
2020,4,23,13,0,26.900000000000002,0,0,0,0,90.16,82,2.3000000000000003,0.1,8,0,0
2020,4,23,14,0,26.6,0,0,0,0,91.72,84,2.3000000000000003,0.1,3,0,0
2020,4,23,15,0,26.400000000000002,0,0,0,0,92.7,86,2.2,0.1,1,0,0
2020,4,23,16,0,26.200000000000003,0,0,0,0,93.53,89,2.1,0.1,1,0,0
2020,4,23,17,0,26.1,0,0,0,0,93.88,92,2.1,0.1,1,0,0
2020,4,23,18,0,26,0,0,0,0,94.10000000000001,94,2.1,0.1,1,0,0
2020,4,23,19,0,25.900000000000002,0,0,0,0,94.60000000000001,94,2.1,0.1,1,0,0
2020,4,23,20,0,25.900000000000002,0,0,0,0,94.56,92,2,0.1,1,0,0
2020,4,23,21,0,25.900000000000002,0,0,0,0,94.46000000000001,90,1.9000000000000001,0.1,1,0,0
2020,4,23,22,0,26.8,46,46,240,27,91.69,88,2.1,0.1,1,240,27
2020,4,23,23,0,27.900000000000002,267,267,618,67,86.57000000000001,84,2.5,0.1,0,618,67
2020,4,24,0,0,29,508,508,764,88,80.01,82,2.9000000000000004,0.1,0,764,88
2020,4,24,1,0,30,724,724,839,103,74.21000000000001,82,3.1,0.1,0,839,103
2020,4,24,2,0,31,891,891,881,111,68.74,84,3.2,0.1,0,881,111
2020,4,24,3,0,31.700000000000003,992,992,896,120,65.22,85,3.2,0.1,0,896,120
2020,4,24,4,0,32.2,1022,1022,903,120,62.96,84,3.1,0.1,0,903,120
2020,4,24,5,0,32.2,976,976,892,118,62.870000000000005,82,2.9000000000000004,0.1,0,892,118
2020,4,24,6,0,32,854,854,844,127,63.61,79,2.8000000000000003,0.1,1,844,127
2020,4,24,7,0,31.3,673,673,784,119,66.21000000000001,75,2.7,0.1,1,784,119
2020,4,24,8,0,30.200000000000003,451,451,681,105,71.11,72,2.6,0.1,1,681,105
2020,4,24,9,0,28.900000000000002,212,212,490,75,78.42,68,2.4000000000000004,0.1,0,490,75
2020,4,24,10,0,27.700000000000003,18,18,64,15,85.04,68,2.2,0.1,1,64,15
2020,4,24,11,0,27.200000000000003,0,0,0,0,88.15,69,2.1,0.1,1,0,0
2020,4,24,12,0,26.900000000000002,0,0,0,0,89.83,70,2.1,0.1,8,0,0
2020,4,24,13,0,26.700000000000003,0,0,0,0,90.98,72,2,0.1,7,0,0
2020,4,24,14,0,26.5,0,0,0,0,92.13,72,2,0.1,8,0,0
2020,4,24,15,0,26.3,0,0,0,0,93.25,71,2,0.1,8,0,0
2020,4,24,16,0,26.200000000000003,0,0,0,0,93.9,70,2,0.1,3,0,0
2020,4,24,17,0,26.200000000000003,0,0,0,0,93.99,70,1.9000000000000001,0.1,1,0,0
2020,4,24,18,0,26.200000000000003,0,0,0,0,94.05,71,2,0.1,1,0,0
2020,4,24,19,0,26.200000000000003,0,0,0,0,94.3,74,2,0.1,1,0,0
2020,4,24,20,0,26.200000000000003,0,0,0,0,94.47,77,2.1,0.1,1,0,0
2020,4,24,21,0,26.200000000000003,0,0,0,0,94.8,79,2,0.1,1,0,0
2020,4,24,22,0,27,46,46,204,29,93.3,80,2.3000000000000003,0.1,0,204,29
2020,4,24,23,0,27.900000000000002,261,261,579,72,90.95,80,2.6,0.1,0,579,72
2020,4,25,0,0,28.8,501,501,741,93,86.43,80,2.9000000000000004,0.1,1,741,93
2020,4,25,1,0,29.900000000000002,715,259,15,248,80.12,79,3,0.1,3,824,105
2020,4,25,2,0,30.8,883,334,21,316,74.58,77,3,0.1,2,871,111
2020,4,25,3,0,31.3,987,987,901,109,71.56,77,3,0.1,1,901,109
2020,4,25,4,0,31.6,1016,336,17,319,69.91,76,3,0.1,2,904,113
2020,4,25,5,0,31.700000000000003,970,970,890,114,68.82000000000001,76,2.9000000000000004,0.1,1,890,114
2020,4,25,6,0,31.5,852,310,18,294,69,75,2.9000000000000004,0.1,3,857,114
2020,4,25,7,0,31,675,154,0,154,70.49,74,2.8000000000000003,0.1,3,806,106
2020,4,25,8,0,30.200000000000003,455,187,16,179,74.16,73,2.6,0.1,3,718,90
2020,4,25,9,0,29,215,215,539,65,80.52,72,2.3000000000000003,0.1,0,539,65
2020,4,25,10,0,27.8,19,19,96,15,86.91,73,2.1,0.1,1,96,15
2020,4,25,11,0,27.400000000000002,0,0,0,0,89.28,74,2,0.1,1,0,0
2020,4,25,12,0,27.1,0,0,0,0,90.99,73,2,0.1,1,0,0
2020,4,25,13,0,26.900000000000002,0,0,0,0,92.33,73,1.9000000000000001,0.1,1,0,0
2020,4,25,14,0,26.700000000000003,0,0,0,0,93.41,72,1.8,0.1,1,0,0
2020,4,25,15,0,26.6,0,0,0,0,93.73,71,1.8,0.1,1,0,0
2020,4,25,16,0,26.400000000000002,0,0,0,0,94.64,72,1.8,0.1,1,0,0
2020,4,25,17,0,26.3,0,0,0,0,94.86,73,1.8,0.1,1,0,0
2020,4,25,18,0,26.200000000000003,0,0,0,0,95.11,74,1.8,0.1,1,0,0
2020,4,25,19,0,26.200000000000003,0,0,0,0,94.84,76,1.8,0.1,1,0,0
2020,4,25,20,0,26.1,0,0,0,0,95.11,77,1.7000000000000002,0.1,1,0,0
2020,4,25,21,0,26.1,0,0,0,0,94.78,76,1.7000000000000002,0.1,1,0,0
2020,4,25,22,0,27,49,49,272,26,92.84,73,1.9000000000000001,0.1,1,272,26
2020,4,25,23,0,27.900000000000002,268,268,635,61,89.46000000000001,75,2.1,0.1,1,635,61
2020,4,26,0,0,28.8,508,508,778,79,84.48,79,2.4000000000000004,0.1,1,778,79
2020,4,26,1,0,30.1,721,146,0,146,76.54,80,2.5,0.1,3,849,91
2020,4,26,2,0,31,886,418,42,380,71.17,78,2.6,0.1,3,886,101
2020,4,26,3,0,31.700000000000003,984,498,54,446,67.67,78,2.6,0.1,3,892,116
2020,4,26,4,0,32,1014,457,35,422,66.05,78,2.5,0.1,2,892,122
2020,4,26,5,0,32.1,968,646,161,491,65.56,77,2.3000000000000003,0.1,3,878,124
2020,4,26,6,0,31.900000000000002,845,845,821,138,66.2,74,2.1,0.1,1,821,138
2020,4,26,7,0,31.5,668,668,764,128,68.17,71,2,0.1,0,764,128
2020,4,26,8,0,30.6,449,449,674,106,72.58,68,1.9000000000000001,0.1,0,674,106
2020,4,26,9,0,29.400000000000002,212,212,500,72,79.46000000000001,67,1.9000000000000001,0.1,1,500,72
2020,4,26,10,0,28.3,18,18,81,15,85.81,66,1.8,0.1,1,81,15
2020,4,26,11,0,27.8,0,0,0,0,88.65,67,1.8,0.1,1,0,0
2020,4,26,12,0,27.400000000000002,0,0,0,0,90.71000000000001,70,1.8,0.1,1,0,0
2020,4,26,13,0,27.200000000000003,0,0,0,0,91.52,72,1.8,0.1,1,0,0
2020,4,26,14,0,26.900000000000002,0,0,0,0,92.78,73,1.8,0.1,1,0,0
2020,4,26,15,0,26.700000000000003,0,0,0,0,93.46000000000001,72,1.7000000000000002,0.1,1,0,0
2020,4,26,16,0,26.5,0,0,0,0,93.99,69,1.6,0.1,1,0,0
2020,4,26,17,0,26.400000000000002,0,0,0,0,93.95,67,1.5,0.1,1,0,0
2020,4,26,18,0,26.3,0,0,0,0,94.03,66,1.5,0.1,1,0,0
2020,4,26,19,0,26.200000000000003,0,0,0,0,94.10000000000001,66,1.5,0.1,1,0,0
2020,4,26,20,0,26.1,0,0,0,0,94.08,66,1.5,0.1,1,0,0
2020,4,26,21,0,26,0,0,0,0,94.33,68,1.5,0.1,1,0,0
2020,4,26,22,0,27,50,50,237,29,92.4,70,1.8,0.1,0,237,29
2020,4,26,23,0,27.900000000000002,268,268,612,67,89.10000000000001,74,2.2,0.1,0,612,67
2020,4,27,0,0,28.8,509,509,764,87,83.54,78,2.4000000000000004,0.1,0,764,87
2020,4,27,1,0,30,724,724,838,101,76.15,79,2.5,0.1,0,838,101
2020,4,27,2,0,31.1,890,414,41,378,70.12,79,2.5,0.1,2,879,111
2020,4,27,3,0,31.8,982,547,77,472,66.39,78,2.6,0.1,8,854,150
2020,4,27,4,0,32.1,1016,648,134,513,64.31,78,2.6,0.1,8,866,150
2020,4,27,5,0,32.1,973,734,267,477,63.25,78,2.6,0.1,8,861,145
2020,4,27,6,0,31.700000000000003,855,562,157,426,63.620000000000005,78,2.6,0.1,8,824,146
2020,4,27,7,0,30.900000000000002,680,266,19,252,65.63,78,2.6,0.1,8,777,130
2020,4,27,8,0,29.900000000000002,459,247,70,211,69.14,78,2.6,0.1,8,690,108
2020,4,27,9,0,28.5,218,73,0,73,75.81,79,2.4000000000000004,0.1,7,505,77
2020,4,27,10,0,27.1,20,20,71,17,82.81,79,2.2,0.1,1,71,17
2020,4,27,11,0,26.5,0,0,0,0,85.69,78,2.2,0.1,1,0,0
2020,4,27,12,0,26.1,0,0,0,0,87.87,78,2.1,0.1,1,0,0
2020,4,27,13,0,25.900000000000002,0,0,0,0,89.18,78,2.1,0.1,1,0,0
2020,4,27,14,0,25.8,0,0,0,0,90.26,80,2.2,0.1,1,0,0
2020,4,27,15,0,25.700000000000003,0,0,0,0,91.46000000000001,81,2.1,0.1,1,0,0
2020,4,27,16,0,25.6,0,0,0,0,92.35000000000001,81,2,0.1,1,0,0
2020,4,27,17,0,25.5,0,0,0,0,92.9,82,1.9000000000000001,0.1,3,0,0
2020,4,27,18,0,25.3,0,0,0,0,93.65,82,1.9000000000000001,0.1,8,0,0
2020,4,27,19,0,25.200000000000003,0,0,0,0,93.65,77,1.8,0.1,1,0,0
2020,4,27,20,0,25.1,0,0,0,0,93.68,69,1.7000000000000002,0.1,1,0,0
2020,4,27,21,0,25,0,0,0,0,93.94,64,1.7000000000000002,0.1,1,0,0
2020,4,27,22,0,26.1,52,52,237,30,91.06,62,2,0.1,0,237,30
2020,4,27,23,0,27.200000000000003,275,191,195,127,86.67,61,2.4000000000000004,0.1,3,615,71
2020,4,28,0,0,28.5,517,435,432,196,79.29,65,2.8000000000000003,0.1,3,769,92
2020,4,28,1,0,29.700000000000003,735,735,848,104,72.38,70,2.9000000000000004,0.1,0,848,104
2020,4,28,2,0,30.700000000000003,904,904,893,112,67.01,74,3,0.1,0,893,112
2020,4,28,3,0,31.400000000000002,1005,1005,905,123,63.33,77,3.1,0.1,0,905,123
2020,4,28,4,0,31.8,1035,1035,910,125,61.09,80,3.1,0.1,1,910,125
2020,4,28,5,0,31.700000000000003,989,867,479,407,60.52,81,3,0.1,8,900,124
2020,4,28,6,0,31.400000000000002,867,867,859,127,60.88,79,3,0.1,0,859,127
2020,4,28,7,0,30.8,686,567,400,285,62.85,76,2.9000000000000004,0.1,8,805,117
2020,4,28,8,0,29.8,461,344,268,208,66.96000000000001,72,2.8000000000000003,0.1,3,708,101
2020,4,28,9,0,28.400000000000002,219,219,517,74,73.64,72,2.6,0.1,1,517,74
2020,4,28,10,0,26.700000000000003,20,20,71,17,81.84,75,2.3000000000000003,0.1,1,71,17
2020,4,28,11,0,26.200000000000003,0,0,0,0,84.8,77,2.3000000000000003,0.1,1,0,0
2020,4,28,12,0,25.900000000000002,0,0,0,0,87.13,80,2.2,0.1,1,0,0
2020,4,28,13,0,25.700000000000003,0,0,0,0,89.29,82,2.1,0.1,1,0,0
2020,4,28,14,0,25.6,0,0,0,0,91.13,83,2,0.1,1,0,0
2020,4,28,15,0,25.6,0,0,0,0,92.62,82,1.9000000000000001,0.1,1,0,0
2020,4,28,16,0,25.5,0,0,0,0,94.01,82,1.8,0.1,1,0,0
2020,4,28,17,0,25.5,0,0,0,0,94.45,83,1.7000000000000002,0.1,1,0,0
2020,4,28,18,0,25.400000000000002,0,0,0,0,94.82000000000001,84,1.6,0.1,1,0,0
2020,4,28,19,0,25.3,0,0,0,0,95.05,84,1.5,0.1,1,0,0
2020,4,28,20,0,25.3,0,0,0,0,94.87,82,1.5,0.1,1,0,0
2020,4,28,21,0,25.400000000000002,0,0,0,0,94.33,78,1.5,0.1,1,0,0
2020,4,28,22,0,26.6,51,51,226,30,92.17,73,1.8,0.1,0,226,30
2020,4,28,23,0,27.700000000000003,268,268,594,71,88.59,78,2.1,0.1,1,594,71
2020,4,29,0,0,28.900000000000002,504,349,192,242,82.04,83,2.2,0.1,3,746,91
2020,4,29,1,0,30.400000000000002,716,508,212,350,73.10000000000001,85,2.3000000000000003,0.1,3,822,104
2020,4,29,2,0,31.5,878,636,223,438,67.38,86,2.3000000000000003,0.1,3,861,114
2020,4,29,3,0,32.1,975,512,59,454,64.42,85,2.2,0.1,3,868,129
2020,4,29,4,0,32.5,1002,427,29,398,62.32,82,2.2,0.1,2,866,137
2020,4,29,5,0,32.4,955,687,207,488,62.29,79,2.1,0.1,8,849,139
2020,4,29,6,0,32.1,838,488,89,411,63.24,77,2.1,0.1,8,813,138
2020,4,29,7,0,31.400000000000002,661,528,309,310,65.81,73,2.1,0.1,3,752,129
2020,4,29,8,0,30.5,444,368,339,195,69.56,70,2.2,0.1,8,658,109
2020,4,29,9,0,29.200000000000003,210,121,54,105,77.07000000000001,69,2.1,0.1,3,481,75
2020,4,29,10,0,28.1,19,9,0,9,84.4,72,1.9000000000000001,0.1,3,73,16
2020,4,29,11,0,27.6,0,0,0,0,87.43,76,2.1,0.1,3,0,0
2020,4,29,12,0,27.3,0,0,0,0,89.16,79,2.2,0.1,8,0,0
2020,4,29,13,0,27,0,0,0,0,90.84,81,2.1,0.1,7,0,0
2020,4,29,14,0,26.8,0,0,0,0,91.95,83,2,0.1,8,0,0
2020,4,29,15,0,26.700000000000003,0,0,0,0,92.08,83,1.9000000000000001,0.1,8,0,0
2020,4,29,16,0,26.5,0,0,0,0,92.7,82,1.9000000000000001,0.1,7,0,0
2020,4,29,17,0,26.400000000000002,0,0,0,0,92.69,81,1.8,0.1,7,0,0
2020,4,29,18,0,26.3,0,0,0,0,92.91,79,1.8,0.1,1,0,0
2020,4,29,19,0,26.1,0,0,0,0,93.58,76,1.7000000000000002,0.1,1,0,0
2020,4,29,20,0,26.1,0,0,0,0,93.3,75,1.8,0.1,3,0,0
2020,4,29,21,0,26,0,0,0,0,93.52,75,1.7000000000000002,0.1,8,0,0
2020,4,29,22,0,26.900000000000002,53,53,243,30,91.2,76,2,0.1,0,243,30
2020,4,29,23,0,27.8,270,270,609,67,87.5,80,2.3000000000000003,0.1,1,609,67
2020,4,30,0,0,29,507,478,602,143,80.53,83,2.7,0.1,8,758,85
2020,4,30,1,0,30.200000000000003,718,613,437,287,73.65,83,2.8000000000000003,0.1,8,833,97
2020,4,30,2,0,31.200000000000003,881,560,135,441,68.78,82,2.8000000000000003,0.1,8,872,106
2020,4,30,3,0,31.900000000000002,977,837,428,420,65.73,82,2.8000000000000003,0.1,8,879,121
2020,4,30,4,0,32.2,1006,821,356,465,64.43,81,2.7,0.1,7,883,123
2020,4,30,5,0,32.300000000000004,958,814,418,413,64.02,81,2.6,0.1,8,867,126
2020,4,30,6,0,32,832,648,276,410,65.07000000000001,79,2.5,0.1,8,794,149
2020,4,30,7,0,31.400000000000002,658,368,75,315,67.36,77,2.5,0.1,3,740,135
2020,4,30,8,0,30.5,441,281,122,219,71.27,76,2.5,0.1,3,649,111
2020,4,30,9,0,29.3,209,65,0,65,77.14,76,2.4000000000000004,0.1,3,473,76
2020,4,30,10,0,28,19,19,69,16,84.27,78,2.2,0.1,1,69,16
2020,4,30,11,0,27.400000000000002,0,0,0,0,87.46000000000001,81,2.2,0.1,1,0,0
2020,4,30,12,0,27,0,0,0,0,89.68,83,2.2,0.1,1,0,0
2020,4,30,13,0,26.700000000000003,0,0,0,0,91.38,84,2.1,0.1,1,0,0
2020,4,30,14,0,26.5,0,0,0,0,92.43,83,2,0.1,1,0,0
2020,4,30,15,0,26.3,0,0,0,0,93.29,82,1.9000000000000001,0.1,3,0,0
2020,4,30,16,0,26.200000000000003,0,0,0,0,93.44,81,1.9000000000000001,0.1,1,0,0
2020,4,30,17,0,26,0,0,0,0,94.11,80,1.9000000000000001,0.1,1,0,0
2020,4,30,18,0,25.8,0,0,0,0,94.63,81,1.9000000000000001,0.1,1,0,0
2020,4,30,19,0,25.700000000000003,0,0,0,0,94.69,84,1.9000000000000001,0.1,1,0,0
2020,4,30,20,0,25.6,0,0,0,0,94.68,87,1.9000000000000001,0.1,1,0,0
2020,4,30,21,0,25.5,0,0,0,0,94.75,91,1.9000000000000001,0.1,1,0,0
2020,4,30,22,0,26.3,56,56,291,28,92.7,92,2.2,0.1,0,291,28
2020,4,30,23,0,27.400000000000002,276,276,638,63,87.83,95,2.5,0.1,0,638,63
2020,5,1,0,0,28.8,514,514,772,84,78.93,95,2.7,0.1,0,772,84
2020,5,1,1,0,30.200000000000003,725,725,839,100,70.21000000000001,91,2.7,0.1,0,839,100
2020,5,1,2,0,31.3,890,890,878,110,64.38,87,2.5,0.1,1,878,110
2020,5,1,3,0,32.1,991,991,896,118,60.63,85,2.4000000000000004,0.1,0,896,118
2020,5,1,4,0,32.5,1019,1019,900,120,58.77,84,2.3000000000000003,0.1,0,900,120
2020,5,1,5,0,32.6,973,973,888,120,58.18,82,2.2,0.1,0,888,120
2020,5,1,6,0,32.4,851,499,98,414,58.870000000000005,81,2.1,0.1,2,846,123
2020,5,1,7,0,31.900000000000002,675,675,792,115,60.77,79,2.1,0.1,0,792,115
2020,5,1,8,0,31,454,454,699,98,64.37,77,2.1,0.1,1,699,98
2020,5,1,9,0,29.700000000000003,216,113,35,103,70.35000000000001,77,2.1,0.1,3,516,70
2020,5,1,10,0,28,21,21,87,17,79.36,76,2,0.1,1,87,17
2020,5,1,11,0,27.3,0,0,0,0,83.69,76,2.1,0.1,1,0,0
2020,5,1,12,0,26.8,0,0,0,0,86.73,76,2,0.1,1,0,0
2020,5,1,13,0,26.400000000000002,0,0,0,0,88.9,75,2,0.1,1,0,0
2020,5,1,14,0,26,0,0,0,0,91.01,75,1.8,0.1,1,0,0
2020,5,1,15,0,25.8,0,0,0,0,92,75,1.7000000000000002,0.1,1,0,0
2020,5,1,16,0,25.6,0,0,0,0,92.82000000000001,75,1.7000000000000002,0.1,1,0,0
2020,5,1,17,0,25.5,0,0,0,0,93.21000000000001,77,1.6,0.1,1,0,0
2020,5,1,18,0,25.400000000000002,0,0,0,0,93.43,81,1.7000000000000002,0.1,1,0,0
2020,5,1,19,0,25.3,0,0,0,0,93.65,84,1.7000000000000002,0.1,1,0,0
2020,5,1,20,0,25.200000000000003,0,0,0,0,93.75,87,1.7000000000000002,0.1,1,0,0
2020,5,1,21,0,25.1,0,0,0,0,93.7,86,1.7000000000000002,0.1,1,0,0
2020,5,1,22,0,26.3,57,57,282,30,89.59,82,2,0.1,0,282,30
